GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.buider,ThymeleafV3EngineConfigBuilder,245,0,20,0,77,0,37,0,27,0
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.exception,TemplateResolutionException,27,0,0,0,10,0,4,0,4,0
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3EmailConfigurer,4,15,0,4,2,4,1,5,1,3
reporting/ogham-template-thymeleaf-v3,fr.sii.ogham.template.thymeleaf.v3.configure,DefaultThymeleafV3SmsConfigurer,4,15,0,4,2,4,1,5,1,3
reporting/ogham-test-utils,fr.sii.ogham.mock.context,SimpleBean,20,98,3,3,4,24,4,10,1,10
reporting/ogham-test-utils,fr.sii.ogham.mock.context,NestedBean,14,48,3,3,4,12,4,4,1,4
reporting/ogham-test-utils,fr.sii.ogham.helper.html,AssertHtml,69,60,8,2,17,15,7,3,2,3
reporting/ogham-test-utils,fr.sii.ogham.helper.html,HtmlUtils,11,27,2,2,2,4,2,1,0,1
reporting/ogham-test-utils,fr.sii.ogham.helper.template,AssertTemplate,4,31,2,2,0,7,2,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,AssertSms,0,165,0,2,0,17,0,5,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,SmsUtils,0,17,0,2,0,4,0,2,0,1
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,SplitSms,5,49,0,2,2,10,1,5,1,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,ExpectedAddressedPhoneNumber,82,21,10,0,13,8,8,4,3,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms,ExpectedSms,0,21,0,0,0,8,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,SmppServerRule,0,25,0,0,0,7,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,SmppServerRule.StartServerStatement,0,41,0,0,0,11,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,JsmppServerRule,0,11,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.rule,SmppServerException,13,0,0,0,6,0,3,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,SmsListAssert,0,32,0,0,0,7,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,SmsAssert,76,141,4,6,14,25,4,8,2,5
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PhoneNumberWithContext,0,27,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PhoneNumberAssert,0,87,0,6,0,21,0,7,0,4
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,PhoneNumberInfo,0,21,0,0,0,8,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.assertion.sms,ReceivedSmsAssert,17,13,0,0,3,4,2,2,2,2
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,IdenticalHtmlMatcher,81,0,4,0,21,0,8,0,6,0
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,CustomReason,11,14,0,0,4,5,3,2,3,2
reporting/ogham-test-utils,fr.sii.ogham.assertion.hamcrest,SimilarHtmlMatcher,56,25,3,1,13,8,5,3,3,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,EmailAssert,193,395,6,20,38,69,5,22,2,12
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,ReceivedEmailsAssert,17,13,0,0,3,4,2,2,2,2
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,AddressListAssert,86,93,8,8,18,21,6,7,2,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,PartWithContext,0,27,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,PartAssert,131,163,13,15,28,34,12,12,3,7
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,AddressesWithContext,0,27,0,0,0,8,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.assertion.email,EmailsAssert,0,32,0,0,0,7,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.helper.email,AnyPredicate,5,0,0,0,2,0,2,0,2,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedAttachment,176,0,0,0,46,0,23,0,23,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,AssertAttachment,121,0,2,0,15,0,4,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedEmailHeader,16,52,0,0,4,15,2,7,2,7
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedEmail,0,23,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.helper.email,EmailUtils,30,164,4,22,6,40,5,20,2,10
reporting/ogham-test-utils,fr.sii.ogham.helper.email,FileNamePredicate,7,22,0,0,2,5,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedMultiPartEmail,12,0,0,0,4,0,2,0,2,0
reporting/ogham-test-utils,fr.sii.ogham.helper.email,AssertEmail,285,350,23,19,47,58,28,20,12,15
reporting/ogham-test-utils,fr.sii.ogham.helper.email,ExpectedContent,0,28,0,0,0,10,0,5,0,5
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.cloudhopper,TestSmppServerHandler,73,0,4,0,21,0,10,0,8,0
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.cloudhopper,CloudhopperSMPPServer,76,0,0,0,23,0,9,0,9,0
reporting/ogham-test-utils,fr.sii.ogham.helper.exception,ComparisonException,13,0,0,0,6,0,3,0,3,0
reporting/ogham-test-utils,fr.sii.ogham.junit,TestLogger,0,145,0,0,0,23,0,9,0,9
reporting/ogham-test-utils,fr.sii.ogham.junit,LoggingTestExtension,9,31,1,1,1,11,1,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.junit,LoggingTestRule,0,21,0,0,0,6,0,3,0,3
reporting/ogham-test-utils,fr.sii.ogham.junit,LoggingTestRule.LoggingStatement,0,52,0,0,0,13,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,DeliveryReceiptTask,141,68,1,1,24,19,2,3,1,3
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,JSMPPServer,18,64,0,0,6,21,0,6,0,6
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,JSMPPServerSimulator,64,256,12,14,15,69,15,14,5,11
reporting/ogham-test-utils,fr.sii.ogham.helper.sms.jsmpp,WaitBindTask,28,33,0,0,9,12,0,4,0,4
reporting/ogham-test-utils,fr.sii.ogham.assertion.context,SingleMessageContext,0,14,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.assertion,AssertionHelper,146,10,27,1,38,4,20,2,6,2
reporting/ogham-test-utils,fr.sii.ogham.assertion,HasParent,0,9,0,0,0,4,0,2,0,2
reporting/ogham-test-utils,fr.sii.ogham.assertion,OghamAssertions,30,54,1,3,4,9,4,8,3,7
reporting/ogham-test-utils,fr.sii.ogham.mock.classloader,FilterableClassLoader,69,41,6,2,20,9,10,4,7,3
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal.matcher,IsSpringBeanInstance,11,30,3,1,2,10,3,2,1,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,FreemarkerConfigurationAssersions,0,25,0,2,0,7,0,3,0,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,ThymeleafParserAssertions,7,32,0,2,2,8,0,4,0,3
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,FreemarkerAssersions,40,20,0,0,2,4,4,2,4,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,SendGridAssertions,17,72,1,5,6,17,1,7,0,5
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,MessagingServiceAssertions.FoundParser,3,12,0,0,1,5,1,2,1,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,FreemarkerParserAssertions,7,27,0,0,2,5,0,3,0,3
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,SendGridVersion,37,0,0,0,7,0,3,0,3,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,MessagingServiceAssertions,143,419,7,37,21,86,9,34,2,19
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,JavaMailAssertions,7,32,0,0,2,8,0,4,0,4
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,ThymeleafAssertions,40,20,0,0,2,4,4,2,4,2
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion,OghamInternalAssertions,0,11,0,0,0,2,0,2,0,2
